price,area,floor
1582424.520126449,174.38317118046788,16
939410.5888317436,139.11439804267818,14
1744852.271257498,86.72821207905739,3
1435452.1107124747,161.851250099045,4
277929.1935439547,62.67213435156079,18
1969422.15573849,166.16267516731745,18
1557829.9510670425,138.49778333645202,17
1605660.2647740296,66.61254775946024,5
343052.92405192775,61.92583446385554,16
961493.4777691484,162.62545001546937,2
808764.2714498785,93.94038597557557,5
1875664.8765480227,183.395277615082,15
1332780.0283823502,164.3109531545264,19
1676082.398814278,154.7285367076574,20
948114.7104972036,91.79090789501764,30
533273.970052542,156.3416778532427,26
1161451.0692309423,192.2221526772251,12
219668.1774114676,63.73397515558534,24
867383.1360558913,98.92439630053492,3
1309366.8448627975,85.20083981923912,26
1551973.2361713876,108.9875201601,12
777538.1957887725,161.34989822809194,23
1959972.3717613746,121.13638721380798,30
1811102.2947648526,135.60959091803693,22
1590920.7938321044,97.12323321175136,28
470714.543315481,71.19339006306508,1
992840.4690997335,90.04004734065927,6
181262.2894932472,178.95204518629805,19
393284.39822517947,140.36254432301155,17
1407973.8042198257,106.69830097958506,4
1526401.4401346564,168.4858972603381,22
1953854.0394888043,59.66861486823632,2
722461.7252146687,88.08366318835786,30
808115.0388284685,84.5154731086009,5
998280.4647858307,197.80468432523327,14
460798.40103029954,155.91478735891403,25
346522.23168632534,142.66789045828313,16
1010080.6163751219,50.74774479417093,23
532641.9037762017,77.64650031347861,22
1382575.9187432926,145.33119394596173,29
936097.3952635579,106.95789897224986,14
1695112.3211825453,188.64205755185912,30
1441011.5936898715,164.7086328712637,16
696634.447759692,117.107610920618,27
1694309.421824946,162.42724663074057,22
1641545.664983918,196.31064857393324,4
840773.8723064599,119.1471237052206,20
650504.4943896936,146.37888318328,27
1406911.7350755334,187.79969225919427,4
365387.8789938208,87.301199305426,26
480826.70349728805,182.9836870499417,4
111331.05859973475,64.6317060159474,27
1607310.7433741589,147.26722558814697,24
1373051.656747665,167.42572325836767,5
