price,area,floor
1567241.065390494,174.38317118046788,16
932819.8280873594,139.11439804267818,14
1731336.0478316266,86.72821207905739,3
1424999.2552127915,161.851250099045,4
285642.5252398261,62.67213435156079,18
1953682.4681098363,166.16267516731745,18
1552441.2424878709,138.49778333645202,17
1593522.1800262122,66.61254775946024,5
343415.9020835372,61.92583446385554,16
955733.2820015776,162.62545001546937,2
804516.2460419043,93.94038597557557,5
1860853.478812344,183.395277615082,15
1323343.7281532623,164.3109531545264,19
1663247.065214577,154.7285367076574,20
942486.9777719292,91.79090789501764,30
526514.6850569496,156.3416778532427,26
1153711.095330086,192.2221526772251,12
221252.7865979331,63.73397515558534,24
862554.7258498378,98.92439630053492,3
1290189.341589291,85.20083981923912,26
1541692.481344748,108.9875201601,12
773599.3394467499,161.34989822809194,23
1948024.8365141875,121.13638721380798,30
1796930.1305121756,135.60959091803693,22
1579764.5703215476,97.12323321175136,28
469813.5449187384,71.19339006306508,1
986769.9070813648,90.04004734065927,6
171444.14488346726,178.95204518629805,19
393150.0349283409,140.36254432301155,17
1397793.0111606638,106.69830097958506,4
1514017.5966859062,168.4858972603381,22
1948476.4965400696,59.66861486823632,2
719068.1804624887,88.08366318835786,30
803873.4414662509,84.5154731086009,5
990961.605653479,197.80468432523327,14
466422.1158932819,155.91478735891403,25
346850.86013739614,142.66789045828313,16
1003839.359829274,50.74774479417093,23
531127.7631966798,77.64650031347861,22
1374004.0226041023,145.33119394596173,29
930588.6458574284,106.95789897224986,14
1682088.5725098911,188.64205755185912,30
1430503.6938042734,164.7086328712637,16
693496.618625878,117.107610920618,27
1679397.7274462406,162.42724663074057,22
1629052.2792439235,196.31064857393324,4
836208.9201573315,119.1471237052206,20
647823.3974674639,146.37888318328,27
1396741.4575524535,187.79969225919427,4
363672.2090042951,87.301199305426,26
479825.5847027058,182.9836870499417,4
113988.31252691048,64.6317060159474,27
1595156.317254063,147.26722558814697,24
1363216.6275248611,167.42572325836767,5
1439814.2193900368,142.1909328878639,22
1583385.158941739,124.33022062288146,4
971939.973522846,142.6020649888529,18
691898.5558031485,72.74955631691668,28
