price,area,floor
1570516.5,174.38317118046788,16
933869.0,139.11439804267818,14
1731336.0,86.72821207905739,3
1424999.3,161.851250099045,4
278937.0,62.67213435156079,18
1953682.5,166.16267516731745,18
1546165.4,138.49778333645202,17
1593522.2,66.61254775946024,5
343415.9,61.92583446385554,16
955733.3,162.62545001546937,2
804516.2,93.94038597557557,5
1860853.5,183.395277615082,15
1323343.7,164.3109531545264,19
1663247.1,154.7285367076574,20
942487.0,91.79090789501764,30
531753.6,156.3416778532427,26
1153711.1,192.2221526772251,12
221252.8,63.73397515558534,24
862554.7,98.92439630053492,3
1300162.4,85.20083981923912,26
1540366.7,108.9875201601,12
773599.3,161.34989822809194,23
1944326.2,121.13638721380798,30
1796930.1,135.60959091803693,22
1578928.6,97.12323321175136,28
469813.5,71.19339006306508,1
986769.9,90.04004734065927,6
183227.2,178.95204518629805,19
393150.0,140.36254432301155,17
1397793.0,106.69830097958506,4
1515048.1,168.4858972603381,22
1938268.5,59.66861486823632,2
719068.2,88.08366318835786,30
803873.4,84.5154731086009,5
992156.0,197.80468432523327,14
459995.6,155.91478735891403,25
346850.9,142.66789045828313,16
1003839.4,50.74774479417093,23
531127.8,77.64650031347861,22
1372646.6,145.33119394596173,29
930588.6,106.95789897224986,14
1682088.6,188.64205755185912,30
1430503.7,164.7086328712637,16
693496.6,117.107610920618,27
1681293.6,162.42724663074057,22
1629052.3,196.31064857393324,4
836208.9,119.1471237052206,20
647823.4,146.37888318328,27
1396741.5,187.79969225919427,4
365529.7,87.301199305426,26
479825.6,182.9836870499417,4
113988.3,64.6317060159474,27
1595156.3,147.26722558814697,24
1363216.6,167.42572325836767,5
1439814.2,142.1909328878639,22
1583385.2,124.33022062288146,4
971940.0,142.6020649888529,18
687186.6,72.74955631691668,28
365614.3,82.33560654953276,7
317607.1,90.4849015934513,6
1369965.6,139.6669010945057,13
995082.8,116.28516106176058,12
460221.2,86.67137637287593,2
1005433.5,182.42139982168703,14
1305964.8,106.08827604398353,8
1151800.9,116.90475788448369,4
1162493.6,111.45516148234918,9
677505.2,77.29144329151289,1
158553.9,159.744052314535,28
929763.0,117.2687393403287,30
507710.9,52.43856648390776,12
876204.4,194.60205535396955,27
1721465.8,172.36454173931205,14
544485.0,158.5339031137705,28
210775.2,180.36378057777927,6
634629.4,186.02108804083247,9
1294488.5,100.6234559576658,23
1357641.4,141.64380176250478,7
1158361.1,141.32117138083913,25
1589406.6,90.09495032158956,13
1362195.7,83.29283771706008,13
872135.0,67.0860882228533,14
1646638.7,148.8971293874679,24
417248.5,167.137848654617,1
143152.9,164.14294692755055,23
271090.9,97.44130657774616,24
1472482.8,80.78897756978034,25
977566.7,118.04212676819328,30
406416.4,132.0220190360766,24
1051985.1,187.86306919528337,16
389393.0,181.2234731411081,14
1423008.7,187.4087496952741,12
947696.9,177.53935777039695,25
823940.3,194.68718066544668,12
672873.0,119.82499957535862,18
1297536.9,57.12102461496416,3
787444.0,62.534304822271736,10
266534.8,108.54142126585148,8
324211.2,88.6530636909496,14
1927605.6,75.49108870416009,16
1826303.3,192.9805661762973,22
1429443.6,79.31293826159337,13
605152.9,193.90689084728464,5
671927.6,164.12582604818107,17
1579626.7,146.14185081878352,2
1462091.4,151.40284401340676,26
953786.9,99.7211485488686,24
617259.0,146.9640557087423,7
283142.8,78.0038177421898,8
1375152.9,190.6558148803969,1
965975.0,95.26900099408904,11
998046.4,88.27797684403131,2
681317.6,156.67441972912363,29
1200517.2,148.4673077099273,5
435868.3,117.6948377514958,20
1727567.1,144.86693520361794,18
1541187.1,73.92396076412842,8
1466979.6,150.99924611029326,25
920976.8,90.59160427927908,4
1291886.8,90.9253965014686,27
709932.4,74.32699024156769,23
1334708.5,99.85657025542469,20
260444.2,99.68765904669922,27
890034.1,118.1268517553404,13
179066.9,78.56292569995242,9
1038582.6,78.95113042381494,5
726736.3,131.26078574948426,28
374596.0,69.33161070057128,13
296465.6,153.33455119832527,25
1216524.7,191.59206887938947,10
424126.6,114.01934324965671,29
1857728.2,185.1657969726016,27
1204016.2,64.74748866887967,10
759052.6,56.44364410634668,15
1222739.4,158.205331627076,24
143327.4,164.15323594722446,7
996238.5,176.4587361448627,1
1016376.5,58.52265175999722,9
1587196.9,166.53605824352456,18
257187.0,106.48080991948729,5
1024650.8,95.50064490232978,11
1032343.3,75.95358820149454,28
804201.5,199.40236326537905,3
1186283.3,59.54953839782954,2
999629.9,174.05120219119993,13
607253.8,145.92416532357913,1
729981.1,160.26206663928008,1
1089277.6,156.75756798826944,6
933931.8,178.76517276097738,4
141063.0,77.56881047841625,25
920312.9,50.123692525202806,4
1802705.5,139.7792733564899,16
366473.3,103.07879589850008,22
1152668.7,68.56809966757065,19
306293.9,77.92081311563582,20
1377256.2,99.76239686888344,11
634344.2,60.53500563300548,27
1352903.0,58.53698031926763,3
967877.2,187.40393822486664,4
1560430.2,96.81541240305444,26
304707.8,197.33460462103773,3
440242.3,194.65505124956,6
537406.6,71.38569234906707,6
171083.9,157.23864543442863,1
446006.5,140.12073336906036,4
804752.3,153.59706096577304,18
1676600.5,64.42865000217122,20
1635677.8,78.2840117951837,3
702563.9,61.49579921763223,29
1910508.9,140.6201307825607,3
652743.9,197.98866137736368,21
1078608.5,150.7976806486912,25
586333.7,156.61423025328946,16
1878482.8,197.68775623149216,15
412754.9,151.7017331257694,4
185330.2,56.02723589427055,8
926684.4,180.05084012848965,26
1985513.6,104.70174355681944,11
1794186.8,50.654543227207306,2
1522355.2,126.08512663412309,22
1792505.7,190.5522501314396,21
1797548.6,88.59960307924749,2
1085830.9,123.726975957926,2
700265.2,76.06653316735861,4
1566823.6,58.65390074996601,2
1357156.4,62.08174200696698,19
809949.7,159.05163589420332,4
279486.7,179.61117061132236,19
1518900.3,71.49482588787366,6
598675.0,93.24778517157031,30
1879945.0,79.2544201467241,22
557844.1,54.02836653896419,12
333240.1,133.01470548304752,13
1679114.1,154.98832552064715,2
391240.2,147.18162213276057,2
440609.8,108.20803209533716,17
1238827.3,133.2515368909858,1
1761667.9,64.1148959954337,20
473225.9,73.14555780840267,12
689615.0,189.7691929329475,5
1577069.2,164.22616217298452,17
1946470.2,188.4108643737751,17
1051408.3,187.50204267490508,23
373405.3,147.40889256616111,6
126478.9,189.2357972168248,17
536346.5,112.50561546236948,26
350462.2,50.54243671774114,9
1387551.5,59.38566737692391,26
331481.8,66.42309885512228,22
1062026.9,64.30301797742904,13
1419098.6,102.75535862753952,27
1204121.6,155.19062106640365,30
479573.7,168.59732099007425,8
1627836.6,138.53199115169372,30
1459273.5,71.96542618354692,1
1504069.6,162.1852403222263,4
349009.7,103.22028787063984,2
335132.2,51.94900230076944,12
1862368.8,92.0882930799124,29
855398.6,99.59008312114668,19
671802.5,91.13683028271544,19
1028309.7,171.78052297813784,3
1359442.0,163.98895963911357,16
1915684.2,154.33280456189624,12
1420639.2,70.85076177683979,15
210708.8,171.17508645594228,8
147233.0,151.57639424949855,7
1154876.3,79.22565297220878,29
1304552.7,147.21408954222744,17
301205.1,122.52674615055216,13
366645.2,115.90250927843375,3
896317.2,66.81847452085833,23
1935840.6,127.7456413767748,15
1232480.9,64.98977134585455,12
1872744.1,74.63800808814,21
