price,area,floor
1570516.4922563303,174.38317118046788,16
933869.0355288994,139.11439804267818,14
1731336.0478316266,86.72821207905739,3
1424999.2552127915,161.851250099045,4
278936.96098653413,62.67213435156079,18
1953682.4681098363,166.16267516731745,18
1546165.4337816706,138.49778333645202,17
1593522.1800262122,66.61254775946024,5
343415.9020835372,61.92583446385554,16
955733.2820015776,162.62545001546937,2
804516.2460419043,93.94038597557557,5
1860853.478812344,183.395277615082,15
1323343.7281532623,164.3109531545264,19
1663247.065214577,154.7285367076574,20
942486.9777719292,91.79090789501764,30
531753.5713910761,156.3416778532427,26
1153711.095330086,192.2221526772251,12
221252.7865979331,63.73397515558534,24
862554.7258498378,98.92439630053492,3
1300162.3583319231,85.20083981923912,26
1540366.7061622103,108.9875201601,12
773599.3394467499,161.34989822809194,23
1944326.246350316,121.13638721380798,30
1796930.1305121756,135.60959091803693,22
1578928.6444401476,97.12323321175136,28
469813.5449187384,71.19339006306508,1
986769.9070813648,90.04004734065927,6
183227.1549957347,178.95204518629805,19
393150.0349283409,140.36254432301155,17
1397793.0111606638,106.69830097958506,4
1515048.0962248526,168.4858972603381,22
1938268.491624999,59.66861486823632,2
719068.1804624887,88.08366318835786,30
803873.4414662509,84.5154731086009,5
992156.0414240352,197.80468432523327,14
459995.5822601429,155.91478735891403,25
346850.86013739614,142.66789045828313,16
1003839.359829274,50.74774479417093,23
531127.7631966798,77.64650031347861,22
1372646.5898967695,145.33119394596173,29
930588.6458574284,106.95789897224986,14
1682088.5725098911,188.64205755185912,30
1430503.6938042734,164.7086328712637,16
693496.618625878,117.107610920618,27
1681293.622650882,162.42724663074057,22
1629052.2792439235,196.31064857393324,4
836208.9201573315,119.1471237052206,20
647823.3974674639,146.37888318328,27
1396741.4575524535,187.79969225919427,4
365529.7188576887,87.301199305426,26
479825.5847027058,182.9836870499417,4
121251.59923671576,64.6317060159474,27
1595156.317254063,147.26722558814697,24
1363216.6275248611,167.42572325836767,5
1439814.2193900368,142.1909328878639,22
1583385.158941739,124.33022062288146,4
971939.973522846,142.6020649888529,18
687186.6257084706,72.74955631691668,28
365614.2964425492,82.33560654953276,7
317607.1397183496,90.4849015934513,6
1369965.627401896,139.6669010945057,13
995082.7916719518,116.28516106176058,12
460221.1876877155,86.67137637287593,2
1005433.4588390556,182.42139982168703,14
1305964.8080011224,106.08827604398353,8
1151800.8612501922,116.90475788448369,4
1162493.6054162858,111.45516148234918,9
677505.1863189632,77.29144329151289,1
158553.88567908487,159.744052314535,28
929763.0395414884,117.2687393403287,30
507710.8783571055,52.43856648390776,12
876204.4230768087,194.60205535396955,27
1721465.8392095156,172.36454173931205,14
544485.0231441474,158.5339031137705,28
210775.20920922543,180.36378057777927,6
634629.3948417935,186.02108804083247,9
1294488.48803172,100.6234559576658,23
1357641.3779811007,141.64380176250478,7
1158361.089448429,141.32117138083913,25
1589406.5973021856,90.09495032158956,13
1362195.7266220364,83.29283771706008,13
